Text,Start Time,Duration
overcrowded trains dying essentially on,5798.96,2.239
the side of the road i mean it was it,5801.199,1.281
was absolutely inhumane policy,5802.48,3.28
uh and uh the lockdowns there,5805.76,3.52
what what it's it's actually it's kind,5809.28,2.32
of like what's happened to the west as,5811.6,1.2
well but it was so severe uh there was a,5812.8,2.96
zero prevalence study done in mumbai by,5815.76,2.8
a friend of mine at the university of,5818.56,1.04
chicago what he found was that in the,5819.6,2.0
slums of mumbai,5821.6,1.84
there were 70 surah prevalence in july,5823.44,2.32
or august of seven of sept of 2020,5825.76,2.8
whereas in the rest of mumbai is 20,5828.56,2.72
yeah right so it was incredibly unequal,5831.28,2.24
the the lockdowns protected the the,5833.52,2.719
relatively well off and spread the,5836.239,2.241
disease,5838.48,1.04
among the poor,5839.52,2.24
um so uh that's in the developing world,5841.76,3.6
in the developed world the health,5845.36,1.12
effects of lockdowns were,5846.48,2.4
also quite bad,5848.88,1.839
right so we talked already about,5850.719,1.361
isolation and depression there was a,5852.08,2.32
study done in july of 2020,5854.4,3.12
that found that one in four young adults,5857.52,3.679
seriously considered suicide,5861.199,2.0
now suicide rates haven't like spiked up,5863.199,3.681
so much but the depths of despair that,5866.88,2.96
would lead somebody to seriously,5869.84,2.08
consider suicide itself should be should,5871.92,2.239
be a source of great concern for in,5874.159,2.241
public health,5876.4,1.279
yeah this is one of the troubling things,5877.679,2.321
about measuring well-being is,5880.0,3.04
we're okay at measuring death and,5883.04,1.84
suicide,5884.88,1.2
we're not so good at measuring suffering,5886.08,2.72
it's like people talk about,5888.8,2.64
um maybe even,5891.44,1.84
harder more in the under stalin or the,5893.28,3.68
concentration camps with hitler we talk,5896.96,2.8
about deaths,5899.76,1.439
but we don't talk about,5901.199,1.681
the suffering over periods of years,5902.88,3.2
by people living in fear by people,5906.08,2.079
starving,5908.159,1.201
psychological trauma that lasts a,5909.36,2.319
lifetime all of those things,5911.679,2.161
i mean and just to get back to that that,5913.84,1.76
point we close schools especially in,5915.6,2.32
blue states we close schools,5917.92,2.08
now richer parents could send their kids,5920.0,2.159
to private schools many of which stayed,5922.159,1.52
open even in the blue states they could,5923.679,1.52
get pods they could get tutors but,5925.199,2.081
that's not true for for poorer and,5927.28,2.08
middle class parents,5929.36,2.319
and as a result what we did is we took,5931.679,2.48
away life opportunities for kids we we,5934.159,1.921
tried to teach,5936.08,1.52
five-year-olds to read via zoom in,5937.6,1.84
kindergarten,5939.44,1.759
right uh,5941.199,1.52
and uh the consequence actually you,5942.719,2.0
think okay we can just make it up but,5944.719,1.52
it's really difficult to make that up,5946.239,2.721
there's a literature in health economics,5948.96,2.719
that shows that even uh,5951.679,2.241
you know,5953.92,0.88
relatively small disruptions in,5954.8,2.64
schooling can have lifelong consequences,5957.44,2.719
negative consequences for kids,5960.159,2.0
right so they end up growing up poorer,5962.159,3.201
they they lead shorter lives and less,5965.36,2.08
healthy lives,5967.44,1.279
as a consequence that's and that's what,5968.719,1.681
the literature now shows is likely to,5970.4,1.839
happen with the interruptions of,5972.239,2.241
schooling that we had in the united,5974.48,1.6
states many european countries actually,5976.08,1.68
managed to avoid this there were in the,5977.76,1.84
early days the epidemic great,5979.6,1.68
indications that children first were not,5981.28,2.24
very severe severely at risk from covet,5983.52,2.08
itself,5985.6,0.96
nor are they super spreaders,5986.56,2.48
schools were not the source of community,5989.04,2.079
spread communities spread spread,5991.119,2.641
the disease to schools not the other way,5993.76,1.6
around,5995.36,1.92
um and if we can talk about the,5997.28,1.04
scientific basis of that if you'd like,5998.32,1.52
but that was pretty well known even in,5999.84,2.24
october,6002.08,1.039
um it that we we closed hospitals in,6003.119,2.56
order to keep them,6005.679,1.761
like available to covet patients but as,6007.44,2.4
a result,6009.84,1.12
women skipped breast cancer screening,6010.96,3.12
as a result they have are showing up,6014.08,1.599
with,6015.679,0.721
late stage breast cancer that should,6016.4,1.2
have been picked up last year,6017.6,1.92
men and women skipped colon cancer,6019.52,1.679
screening again with later stage disease,6021.199,2.321
that should have been picked up last,6023.52,1.04
year with earlier stage for patients,6024.56,2.079
with diabetes,6026.639,2.241
it's very important to have regular,6028.88,1.52
screening for blood sugar levels,6030.4,2.719
and and sort of counseling for lifestyle,6033.119,2.641
improvement and we skipped that,6035.76,2.32
people stayed home with heart attacks,6038.08,1.52
and died at home with heart attacks,6039.6,3.68
so you had this like sort of wide range,6043.28,2.32
of medical,6045.6,1.68
and psychological harms,6047.28,2.32
that were being utterly ignored,6049.6,2.16
as a result of the lockdowns,6051.76,2.08
plus there's the economic pain,6053.84,3.359
so like you said the,6057.199,2.161
whatever is a good term for the,6059.36,1.319
non-laptop class,6060.679,2.52
people would lose their jobs yes there,6063.199,2.241
might be in the in the western world,6065.44,1.679
support for them,6067.119,1.6
financially but the the big loss there,6068.719,2.641
that is perhaps correlated with the,6071.36,2.319
depression and suicide is uh,6073.679,2.881
loss of meaning loss of hope for the,6076.56,2.159
future a loss of kind of a sense of,6078.719,3.041
stability all the pride you have and,6081.76,2.479
being able to um,6084.239,3.121
make,6087.52,1.44
money that allows you to pave your own,6088.96,2.32
way in the world,6091.28,1.359
and yes just having less money than,6092.639,2.161
you're used to so your family your kids,6094.8,2.08
are suffering all those kinds of things,6096.88,1.359
and there's a there's again an economics,6098.239,1.92
literature on this on deaths of despair,6100.159,2.48
it was called 2009 there was the the,6102.639,2.401
great recession it led to an enormous,6105.04,2.4
uptick in overdose from drugs,6107.44,2.88
uh suicidality depression,6110.32,2.96
as a result of the job losses that,6113.28,1.839
happened during the great recession,6115.119,2.241
well that's happening again like an,6117.36,2.0
enormous increase,6119.36,1.68
in drug overdoses,6121.04,2.88
that's not uh that's not a an accident,6123.92,2.48
that's a lockdown harm right same same,6126.4,1.92
thing with uh with the job losses the,6128.32,2.16
job losses by the way are like it's so,6130.48,1.759
interesting because the um the states,6132.239,2.4
that stayed open have had,6134.639,1.841
much much lower unemployment than the,6136.48,2.08
states that stayed closed,6138.56,1.679
uh the labor force participation rates,6140.239,2.081
declined by three percent it's women,6142.32,1.76
that separated because,6144.08,2.079
they stayed home with their kids um,6146.159,2.241
we've reversed a generation of women uh,6148.4,3.52
when,6151.92,1.759
proving women's participation in the,6153.679,1.761
labor force,6155.44,1.52
do you think,6156.96,2.159
it has to do with institutions that,6159.119,2.721
we mentioned that there is so much,6161.84,1.44
priority given or so much power given to,6163.28,2.64
maybe nih,6165.92,2.319
versus um,6168.239,1.681
other civilian leaders or do people just,6169.92,2.88
not care about the economic pain the,6172.8,1.68
leaders i mean uh because to me it was,6174.48,3.44
obvious,6177.92,1.279
i mean probably it's just studying,6179.199,2.721
history,6181.92,1.52
whenever i listen to people on twitter,6183.44,2.96
on mainstream news or just anything,6186.4,4.48
i realize that's the very kind of top,6190.88,3.359
the the people that have a voice,6194.239,2.96
represent a tiny selection of people and,6197.199,2.401
so whenever there's hard times i always,6199.6,2.8
kind of think about the the quiet,6202.4,3.2
the voiceless,6205.6,1.519
the quiet suffering of the tens of,6207.119,2.321
millions of the hundreds of millions,6209.44,2.719
um,6212.159,1.52
do the political leaders not just give a,6213.679,2.081
damn i mean i think it was actually a,6215.76,2.0
very odd ethical thing at the beginning,6217.76,2.32
of the pandemic where if you brought up,6220.08,2.24
economic harms at all,6222.32,1.839
you were seen as callous,6224.159,3.121
right so i i i had a reporter calling me,6227.28,2.56
up almost the very beginning of the,6229.84,1.2
epidemic asking me about about the about,6231.04,2.48
uh,6233.52,0.8
uh,6234.32,0.96
like a very particular phenomenon so,6235.28,1.76
like uh he he was anticipating a rise in,6237.04,2.88
child abuse because children were gonna,6239.92,1.52
be staying at home child abuse is,6241.44,1.279
generally picked up at school,6242.719,2.161
and that actually happened like so like,6244.88,1.359
the the child reported child abuse,6246.239,1.761
dropped but actual child abuse increased,6248.0,2.719
um,6250.719,0.96
because normally you pick up the child,6251.679,1.681
abuse at school and that you apparently,6253.36,1.52
you have the intervention right so yeah,6254.88,1.92
so i was talking about like well there's,6256.8,1.28
gonna be some economic harms and they're,6258.08,1.119
going to have health consequences but,6259.199,0.96
the economic harms matter but the but,6260.159,2.641
he's he he counseled me and i think he,6262.8,2.64
was he had his bet my best interest at,6265.44,1.679
heart like if if we were to put that in,6267.119,1.6
the story i would be i'd essentially be,6268.719,2.0
canceled because the what the what the,6270.719,2.081
uh the the narrative that that arose in,6272.8,2.64
march of 2020 is if you if you care,6275.44,2.239
about money at all,6277.679,1.921
you're evil and crass if you you must,6279.6,2.0
only care about lives,6281.6,2.16
the problem with that narrative is that,6283.76,1.76
that money which we're talking about is,6285.52,2.4
is actually lives of poor people,6287.92,3.279
right when you throw 100 million people,6291.199,2.721
around the world into into poverty,6293.92,2.0
you're going to see enormous harm to,6295.92,2.16
their health enormous increases in their,6298.08,2.0
in their mortality it's not immoral to,6300.08,2.24
think about that and and worry about,6302.32,1.68
that,6304.0,0.88
in the context of this pandemic response,6304.88,2.319
our mind focused so much on kovid that,6307.199,3.121
it forgot that there are so many other,6310.32,1.76
public health priorities as well that,6312.08,1.52
need our attention desperately and this,6313.6,3.039
is the thing i,6316.639,2.56
sensed about san francisco when i,6319.199,2.161
visited i was thinking of moving there,6321.36,1.6
for startup,6322.96,1.52
this is the thing i'm really afraid of,6324.48,2.0
especially if i have any,6326.48,2.96
effect on the world through a startup is,6329.44,2.32
losing touch in this kind of way,6331.76,2.56
that uh you mentioned the laptop class,6334.32,2.96
um,6337.28,0.8
living in this world where you're only,6338.08,1.599
concerned about this particular,6339.679,2.48
of class of people and also,6342.159,3.441
uh you know perhaps in early on in the,6345.6,2.559
pandemic amongst the laptop class there,6348.159,1.921
was a legitimate concern for health like,6350.08,2.0
you're not sure,6352.08,1.52
how deadly this virus is you don't,6353.6,2.24
you're not sure who to listen to so,6355.84,1.44
there's a real concern,6357.28,1.52
and then at a certain point when the,6358.8,1.68
