Text,Start Time,Duration
put it in a robot with arms and legs uh,6073.6,6.72
and actually you know actuators um,6077.92,4.64
so,6080.32,2.24
um,6083.119,4.641
like like the the two,6085.04,4.32
like the hard things are like you,6087.76,3.68
basically need to make the,6089.36,3.759
have the rower be intelligent enough to,6091.44,3.12
interact in a sensible way with the,6093.119,2.641
environment,6094.56,2.32
um,6095.76,3.28
so you need real real world ai and you,6096.88,3.12
need,6099.04,4.32
to be very good at um manufacturing,6100.0,5.04
which is a very hard problem tails is,6103.36,3.2
very good at manufacturing,6105.04,5.04
and also uh has the real world ai so,6106.56,6.079
making the humanoid robot work is,6110.08,5.44
uh basically it means developing,6112.639,5.04
custom,6115.52,5.119
motors and sensors,6117.679,4.401
that that are different from what a car,6120.639,2.401
would use,6122.08,1.92
um,6123.04,3.119
but we also we have,6124.0,3.92
um,6126.159,5.121
i think with the the best expertise in,6127.92,5.92
developing advanced electric motors and,6131.28,5.04
power electronics so,6133.84,4.48
it just has to be for,6136.32,5.6
humanoid robot application on a car,6138.32,3.6
still you do talk about love sometimes,6142.08,5.599
so let me ask this isn't like for like,6145.6,3.76
sex robots or something i love is the,6147.679,3.04
answer,6149.36,2.48
yes,6150.719,2.561
uh,6151.84,3.2
there is something compelling,6153.28,4.32
to us not compelling but we connect with,6155.04,3.52
the,6157.6,3.039
humanoid robots or even lego robots like,6158.56,4.48
with the dog and she shapes with dogs,6160.639,5.121
it just it seems like you know there's a,6163.04,5.04
huge amount of loneliness in this world,6165.76,4.32
all of us seek companionship and with,6168.08,3.52
other humans friendship and all those,6170.08,3.599
kinds of things we have a lot of here in,6171.6,4.96
austin a lot of people have dogs,6173.679,4.881
there seems to be a huge opportunity to,6176.56,5.28
also have robots that decrease,6178.56,5.04
the uh,6181.84,3.6
the the amount of loneliness in the,6183.6,4.639
world or help us humans connect with,6185.44,4.239
each with each other,6188.239,3.761
so in a way that dogs can,6189.679,4.56
um do you think about that we test about,6192.0,4.4
it all or is it really focused on the,6194.239,3.361
problem of,6196.4,3.36
of performing specific tasks not,6197.6,4.16
connecting with humans,6199.76,3.52
um,6201.76,3.6
i mean to be honest i have not actually,6203.28,3.919
thought about it from the companionship,6205.36,3.839
standpoint but i think it actually would,6207.199,4.0
end up being it could be actually a very,6209.199,3.601
good companion,6211.199,3.04
um,6212.8,2.24
and,6214.239,2.721
it could,6215.04,4.88
develop like a personality,6216.96,4.239
uh,6219.92,3.44
over time that is that is like,6221.199,4.161
unique like uh you know it's not like,6223.36,3.92
they're just all the robots are the same,6225.36,4.319
and that personality could evolve,6227.28,6.08
to be you know uh,6229.679,6.48
match match the the the owner or the you,6233.36,4.879
know or i guess,6236.159,4.321
the owner uh well,6238.239,4.0
whatever you want to call it uh the,6240.48,3.92
other the companion the other half right,6242.239,4.48
uh the same way their friends do see i,6244.4,5.12
think that's a huge opportunity i think,6246.719,4.48
yeah no that's interesting,6249.52,4.159
like um,6251.199,3.201
the,6253.679,2.881
because you know like there's a,6254.4,4.4
japanese phrase i like the uh,6256.56,4.159
wabi-sabi you know uh the subtle,6258.8,3.2
imperfections,6260.719,3.281
are what makes something special,6262.0,4.159
and the subtle imperfections of the,6264.0,3.92
personality of the robot,6266.159,3.681
mapped to the subtle imperfections of,6267.92,4.56
the robot's,6269.84,2.64
human friend i don't know owner sounds,6272.84,4.359
like maybe the wrong word but,6275.6,3.68
um,6277.199,4.161
could actually make an incredible buddy,6279.28,5.04
basically and in that way the r2d2 or,6281.36,5.12
like a c-3po sort of thing you know so,6284.32,5.52
from a machine learning perspective,6286.48,5.04
i think the flaws,6289.84,4.319
being a feature is really nice you could,6291.52,4.719
be quite terrible at being a robot for,6294.159,3.201
quite a while,6296.239,2.88
in the general home environment or all,6297.36,4.56
the in general world and that's kind of,6299.119,4.961
adorable and that's like those are your,6301.92,4.0
flaws and you fall in love with those,6304.08,3.84
flaws so it's it's,6305.92,3.759
very different than autonomous driving,6307.92,3.12
where it's a very high stakes,6309.679,3.361
environment you cannot mess up,6311.04,3.04
and so,6313.04,3.44
yeah it's more fun to be a robot in the,6314.08,3.44
home,6316.48,3.12
yeah in fact if you think of like c-3po,6317.52,2.88
and,6319.6,2.88
r2d2 yeah like they actually had a lot,6320.4,4.0
of like flaws and imperfections and,6322.48,3.84
silly things and they would argue with,6324.4,4.08
each other,6326.32,4.16
and um were they actually good at doing,6328.48,3.44
anything,6330.48,3.44
i'm not exactly sure,6331.92,3.84
they definitely added a lot to the story,6333.92,4.16
um,6335.76,2.32
but but there's they're sort of quirky,6338.239,3.681
elements and,6340.0,2.96
you know,6341.92,2.799
that they would like make mistakes and,6342.96,3.92
do things like it was like uh it made,6344.719,3.761
them,6346.88,3.839
relatable i don't know um,6348.48,3.759
endearing,6350.719,2.641
so,6352.239,2.48
so yeah i think that that could be,6353.36,3.839
something that uh probably would happen,6354.719,4.081
um,6357.199,3.841
but our initial focus is just to make it,6358.8,5.439
useful uh so that so,6361.04,4.56
um,6364.239,2.641
i'm confident we'll get it done i'm not,6365.6,3.599
sure what the exact time frame is but uh,6366.88,4.16
like we'll probably have i don't know,6369.199,3.601
a decent prototype,6371.04,2.639
towards the end of next year or,6372.8,2.56
something like that,6373.679,3.44
and it's cool that it's connected to,6375.36,3.92
tesla the car,6377.119,3.841
the so so yeah,6379.28,3.76
it's using a lot of you know it would,6380.96,4.88
use the autopilot inference computer and,6383.04,4.72
um a lot of the training that we've done,6385.84,3.839
for the four cars in terms of,6387.76,3.439
recognizing,6389.679,3.121
real world things could be applied,6391.199,3.761
directly to the,6392.8,4.48
to the robot um,6394.96,4.32
so it but but there's there's a lot of,6397.28,3.6
custom actuators and sensors that need,6399.28,3.12
to be developed,6400.88,3.6
and an extra module on top of the vector,6402.4,2.96
space,6404.48,2.48
uh for love,6405.36,4.56
oh yeah that's missing,6406.96,2.96
okay okay add that to the car too,6410.48,4.0
that's true,6413.119,2.241
um,6414.48,2.8
that could be useful in all environments,6415.36,3.359
like you said a lot of people argue in,6417.28,3.12
the car so maybe people can help them,6418.719,2.96
out,6420.4,3.44
uh you're a student of history fan of,6421.679,4.241
dan carlin's hardcore history podcast,6423.84,4.56
yeah that's great greatest podcast ever,6425.92,4.64
yeah i think it is actually,6428.4,4.4
i i it does it almost doesn't really,6430.56,4.079
count as a podcast yeah it's it's it's,6432.8,4.56
more like a audiobook yeah so you were,6434.639,4.321
on the podcast with dan i just had to,6437.36,3.6
chat with him about it,6438.96,3.6
he said you guys want military and all,6440.96,2.8
that kind of stuff uh yeah it's,6442.56,5.36
literally uh it was basically um,6443.76,5.28
uh,6447.92,2.96
i think it should be titled engineer,6449.04,4.48
wars uh essentially like like when,6450.88,4.56
there's a rapid change in the rate of,6453.52,2.96
technology,6455.44,2.64
then uh,6456.48,3.84
engineering plays a pivotal role in in,6458.08,3.92
victory in battle,6460.32,3.44
um,6462.0,3.36
how far in back in history did you go,6463.76,3.12
did you go world war ii,6465.36,2.96
uh it was mostly,6466.88,3.839
well it was supposed to be a deep dive,6468.32,4.64
on fighters and bomber,6470.719,4.641
uh technology in world war ii um but,6472.96,3.84
that ended up being more wide-ranging,6475.36,3.04
than that um,6476.8,3.28
because i just went down the total rat,6478.4,3.279
hole of like,6480.08,3.52
studying all of the fighters and bombers,6481.679,4.641
world war ii and like the constant rock,6483.6,5.68
paper scissors game that like you know,6486.32,4.48
uh one country would make this plane,6489.28,2.879
that would make a plane to beat that and,6490.8,2.96
that try to make plane to beat that and,6492.159,3.201
then,6493.76,3.2
and really what matters like the pace of,6495.36,5.04
innovation um and also access to high,6496.96,4.88
quality uh,6500.4,4.319
fuel and uh raw materials,6501.84,5.2
so like germany had like some amazing,6504.719,4.241
designs but they couldn't make them uh,6507.04,3.28
because they couldn't get their raw,6508.96,2.48
materials,6510.32,2.319
and uh,6511.44,2.56
they they had a real problem with the,6512.639,4.721
oil and and and uh fuel basically the,6514.0,5.84
fuel quality was extremely uh variable,6517.36,4.08
so the design wasn't the bottom that,6519.84,4.08
goes uh yeah like the us had kick-ass,6521.44,5.44
fuel uh that was like very consistent,6523.92,4.239
like the problems if you make a very,6526.88,3.52
high performance aircraft engine um in,6528.159,3.52
order to make high performance you have,6530.4,2.799
to um,6531.679,3.921
the the,6533.199,2.401
the fuel the aviation gas uh,6536.56,6.639
has to be a consistent mixture and uh,6539.199,6.48
uh it has to have a high high octane,6543.199,4.0
um,6545.679,2.801
like high octane is the most important,6547.199,2.641
thing but also can't have like,6548.48,3.84
impurities and stuff uh because you'll,6549.84,4.96
fill up the engine and and and german,6552.32,4.08
just never had good access oil like they,6554.8,3.839
tried to get it by invading the caucasus,6556.4,3.87
um but that didn't work too well,6558.639,3.04
[Laughter],6560.27,4.929
that never works well for him,6561.679,3.52
that's nice for you so they always was,6566.159,3.44
germany was always struggling with [ __ ],6568.239,3.36
with basically shitty oil um and then,6569.599,4.0
they could not uh,6571.599,4.08
they couldn't count on a on high quality,6573.599,3.841
fuel for their aircraft so then they had,6575.679,3.361
to add all they have all these additives,6577.44,3.04
and and stuff,6579.04,4.079
uh so um,6580.48,5.119
uh whereas the u.s had awesome fuel um,6583.119,3.761
and that provided that to britain as,6585.599,3.52
well um so,6586.88,3.759
that allowed the british and the,6589.119,3.841
americans to design aircraft engines,6590.639,4.241
that were uh super high performance,6592.96,4.88
better than anything else in the world,6594.88,4.56
and germany germany could could design,6597.84,2.56
the engines they just didn't have the,6599.44,4.159
fuel and then also the likes of the the,6600.4,5.199
uh the quality of the aluminum allies,6603.599,3.201
that they were getting was also not that,6605.599,4.161
great and so yeah did you is this like,6606.8,4.64
uh you talked about all this with dan,6609.76,3.76
yep awesome,6611.44,4.159
broadly looking at history when you look,6613.52,4.88
at genghis khan when you look at stalin,6615.599,4.881
hitler the darkest moments of human,6618.4,3.6
history,6620.48,2.96
uh what do you take away from those,6622.0,2.96
moments does it help you gain insight,6623.44,3.36
about human nature about human behavior,6624.96,3.199
today,6626.8,3.52
whether it's the wars or the individuals,6628.159,4.241
or just the behavior of people any,6630.32,5.56
aspects of history,6632.4,3.48
yeah i find history fascinating,6640.96,5.279
um,6643.92,2.319
there's a lot of incredible things that,6649.599,4.401
have been done good and bad um,6651.199,5.361
that they,6654.0,2.56
help,6656.88,2.239
help you understand,6657.599,3.12
the nature of,6659.119,4.321
civilization um,6660.719,5.361
and individuals and,6663.44,4.08
does it make you sad that humans do,6666.08,3.44
these kinds of things to each other you,6667.52,5.599
look at the 20th century world war ii,6669.52,6.159
the cruelty the abuse of power,6673.119,4.08
talk about,6675.679,4.801
communism marxism and stalin um,6677.199,4.96
i mean some of these things do i mean if,6680.48,2.639
you,6682.159,3.121
like there's a lot of human history um,6683.119,3.441
most of it is,6685.28,2.319
actually people just getting on with,6686.56,2.96
their lives uh you know and and it's not,6687.599,2.961
like,6689.52,2.8
human history is just,6690.56,4.4
uh what nonstop war and,6692.32,5.12
disaster is it's those are actually just,6694.96,4.159
those are intermittent and rare and if,6697.44,3.6
they weren't then,6699.119,3.52
you know humans would soon cease to,6701.04,2.48
